time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2024-10-17,17.3,15.4,20.9,0.0,0.0,168.0,16.9,49.3,1011.5,29.0
2024-10-18,16.3,11.2,21.8,2.3,0.0,197.0,5.8,14.8,1013.7,320.0
2024-10-19,15.0,13.2,17.7,1.7,0.0,202.0,10.9,33.5,1015.2,139.0
2024-10-20,15.3,12.5,18.1,1.4,0.0,178.0,19.5,51.8,1018.7,114.0
2024-10-21,14.4,13.2,17.2,8.2,0.0,192.0,12.6,34.6,1021.8,0.0
2024-10-22,11.7,8.4,15.9,0.0,0.0,247.0,13.2,40.7,1027.2,348.0
2024-10-23,11.8,8.4,17.2,0.1,0.0,179.0,8.2,24.1,1034.1,438.0
2024-10-24,11.6,7.1,15.0,0.0,0.0,131.0,12.4,44.3,1026.3,108.0
2024-10-25,15.3,12.3,19.5,0.0,0.0,165.0,15.2,44.3,1018.5,339.0
2024-10-26,15.4,12.6,21.5,0.2,0.0,157.0,11.6,37.1,1017.6,377.0
2024-10-27,13.3,9.7,16.7,0.1,0.0,249.0,10.7,37.8,1020.2,20.0
2024-10-28,13.3,10.7,16.7,3.3,0.0,224.0,13.1,33.8,1024.0,52.0
2024-10-29,13.0,12.3,14.0,4.7,0.0,222.0,12.5,24.1,1025.1,0.0
2024-10-30,12.9,12.2,14.3,0.3,0.0,289.0,6.7,16.6,1028.0,0.0
2024-10-31,12.2,6.6,15.1,0.0,0.0,201.0,5.1,21.6,1028.0,12.0
2024-11-01,9.9,7.7,10.9,0.4,0.0,228.0,10.8,22.3,1025.1,0.0
2024-11-02,10.1,5.6,12.0,0.0,0.0,35.0,11.0,30.2,1030.6,0.0
2024-11-03,8.2,3.5,15.1,0.0,0.0,81.0,7.5,25.2,1030.7,495.0
2024-11-04,8.6,4.5,14.7,0.0,0.0,78.0,9.6,21.6,1028.4,516.0
2024-11-05,7.0,2.3,11.4,0.0,0.0,155.0,10.0,40.7,1024.6,501.0
2024-11-06,6.4,4.4,7.5,0.0,0.0,281.0,4.6,24.8,1030.3,0.0
2024-11-07,5.5,4.3,6.4,0.0,0.0,77.0,10.1,22.3,1033.1,0.0
2024-11-08,5.9,4.8,7.3,0.0,0.0,90.0,10.0,37.8,1028.8,0.0
2024-11-09,7.8,6.4,9.6,0.0,0.0,134.0,7.1,24.1,1025.5,0.0
2024-11-10,9.4,8.5,10.9,0.3,0.0,226.0,7.1,20.5,1027.5,0.0
2024-11-11,9.7,8.3,12.8,5.9,0.0,275.0,15.0,38.2,1028.0,110.0
2024-11-12,8.5,6.5,9.9,0.0,0.0,44.0,17.0,35.3,1030.9,69.0
2024-11-13,7.4,4.6,9.3,1.8,0.0,318.0,6.8,16.6,1032.1,0.0
2024-11-14,9.4,7.1,10.7,0.5,0.0,297.0,10.4,25.9,1027.8,3.0
2024-11-15,8.0,6.7,9.4,0.0,0.0,253.0,6.7,22.3,1027.2,0.0
2024-11-16,7.4,7.0,8.0,3.5,0.0,213.0,14.6,38.2,1019.2,0.0
2024-11-17,7.3,4.7,9.9,3.5,0.0,252.0,18.5,46.4,1010.9,104.0
2024-11-18,5.5,3.1,8.1,10.6,0.0,244.0,10.5,24.1,1010.0,282.0
2024-11-19,5.9,1.7,11.5,9.6,0.0,254.0,19.8,61.2,994.6,0.0
2024-11-20,2.0,0.5,3.5,3.0,0.0,253.0,18.6,48.2,1000.0,0.0
2024-11-21,0.7,-1.8,3.1,0.1,0.0,242.0,13.4,33.8,999.1,16.0
2024-11-22,1.9,-1.5,4.2,5.7,0.0,243.0,20.3,58.0,1002.0,108.0
2024-11-23,4.1,1.0,8.8,7.0,0.0,193.0,18.8,54.4,1014.8,6.0
2024-11-24,13.4,8.2,17.8,0.0,0.0,201.0,27.1,56.9,1008.3,54.0
2024-11-25,12.9,8.6,16.7,1.9,0.0,204.0,22.5,59.4,1005.7,0.0
2024-11-26,8.7,5.5,11.5,0.0,0.0,222.0,14.8,38.9,1017.1,254.0
2024-11-27,8.9,6.8,12.4,3.1,0.0,190.0,21.6,73.4,1014.8,0.0
2024-11-28,6.8,3.8,9.3,0.0,0.0,284.0,16.0,50.0,1023.8,244.0
2024-11-29,5.2,2.3,8.7,0.0,0.0,166.0,7.6,39.6,1032.4,303.0
2024-11-30,5.1,3.0,8.3,0.0,0.0,174.0,14.1,44.3,1028.9,437.0
2024-12-01,4.9,2.5,8.4,0.0,0.0,174.0,15.1,51.8,1022.0,423.0
2024-12-02,8.5,5.3,10.9,3.4,0.0,201.0,16.9,43.9,1013.9,23.0
2024-12-03,6.1,2.7,7.8,0.1,0.0,274.0,12.9,35.6,1018.0,5.0
2024-12-04,4.1,1.1,5.5,0.2,0.0,235.0,9.9,20.5,1025.5,7.0
2024-12-05,5.3,4.5,6.7,19.4,0.0,178.0,20.4,54.4,1016.7,3.0
2024-12-06,7.9,4.2,10.1,6.3,0.0,260.0,27.6,68.0,1007.0,
2024-12-07,6.9,4.0,10.6,7.8,,187.0,23.3,52.0,998.3,
2024-12-08,6.1,4.3,7.8,1.2,,81.0,15.8,40.8,1005.8,
